price,price_per_m,area,year,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
5184.0,108,48.0,1958.0,5,2,34,6,44,7,0,0,198,7156,585,855,4,5,2,0,3,0,0,0,1,0,51,53,45,45,1,0,41,6,5,2,2,2,0,192,30,1,0,8,4,0,0,159.0,33.0
8991.0,135,66.6,1934.0,37,18,100,28,265,69,1,0,52,2082,710,668,3,5,7,5,7,2,120,47,7,1,49,57,40,45,50,13,197,52,32,7,2,8,0,834,222,2,0,7,0,1,0,388.0,34.0
7984.9,119,67.1,1992.0,0,0,0,0,7,2,0,0,1185,6582,2030,1395,6,10,0,0,0,0,0,0,0,0,51,43,42,33,0,0,1,0,7,3,3,0,0,1,1,0,0,0,0,0,0,41.0,8.0
3333.5,113,29.5,1963.0,4,0,8,0,6,0,0,0,892,9404,2861,1074,1,8,0,0,0,0,0,0,0,0,35,0,35,0,1,0,7,0,2,0,1,0,0,52,0,0,0,0,0,0,0,42.0,0.0
3900.0,130,30.0,0.0,9,5,37,6,34,13,1,0,373,8211,498,577,3,5,2,0,0,0,1,1,0,0,44,47,35,36,2,0,17,5,4,0,1,2,1,167,61,1,0,7,3,0,0,125.0,86.0
5395.0,83,65.0,0.0,2,0,8,0,1,0,1,0,803,7198,4180,1433,9,9,0,0,0,0,0,0,1,0,42,55,34,46,0,0,0,0,0,0,3,0,0,12,0,0,0,1,0,0,0,54.0,14.0
64883.0,299,217.0,0.0,4,1,26,4,22,2,0,0,339,3636,299,1893,7,8,3,0,0,0,3,1,1,0,46,46,46,40,2,0,19,3,37,1,5,3,1,45,1,0,0,0,0,3,1,38.0,10.0
7957.2,114,69.8,1840.0,3,1,66,18,115,38,0,0,108,2989,475,1824,3,4,5,3,3,2,22,6,5,4,53,55,45,40,17,5,87,25,37,7,3,1,1,278,115,0,0,10,0,0,0,42.0,27.0
9216.2,227,40.6,1862.0,53,17,97,26,357,131,3,1,153,1714,243,496,7,9,8,3,8,4,163,60,6,2,49,51,40,42,102,17,235,90,46,11,1,8,5,1028,344,2,1,6,0,0,0,343.0,97.0
13500.0,150,90.0,2018.0,24,2,73,15,101,15,1,0,105,2743,1051,794,3,9,5,1,5,1,50,3,3,0,50,56,44,56,12,1,111,12,14,6,2,0,0,354,35,2,0,7,5,1,1,192.0,16.0
12864.0,134,96.0,2017.0,2,0,14,4,5,1,1,0,141,7474,2601,4941,4,23,0,0,1,1,0,0,0,0,53,56,47,53,0,0,1,1,1,0,3,0,0,18,4,0,0,0,0,0,0,8.0,6.0
7448.0,133,56.0,1917.0,20,2,83,14,139,20,0,0,67,2480,380,1006,3,4,4,0,4,0,24,2,2,0,55,61,45,48,30,2,104,12,104,52,2,7,2,309,44,0,0,4,0,9,1,269.0,31.0
29425.0,275,107.0,2006.0,17,3,43,9,79,8,0,0,275,2768,782,1059,6,7,4,0,0,0,9,1,4,1,48,49,41,48,12,0,76,21,22,7,3,2,0,195,11,0,0,4,0,3,0,224.0,13.0
10960.0,137,80.0,0.0,19,6,80,23,85,12,1,0,142,4736,628,1083,5,6,0,0,3,1,4,3,1,0,64,62,56,58,13,1,22,2,21,4,2,2,0,180,26,0,0,12,4,1,1,181.0,42.0
57904.0,329,176.0,1931.0,14,4,64,31,62,14,1,0,138,4852,582,1206,7,8,0,0,2,0,4,3,1,0,65,67,60,62,7,0,12,2,18,7,4,1,0,135,23,0,0,11,4,1,0,114.0,40.0
8470.0,121,70.0,1871.0,19,4,87,10,272,59,1,0,187,2155,248,1048,4,4,10,4,3,1,72,15,5,1,63,56,48,60,43,7,226,71,67,19,3,4,2,548,127,0,0,9,0,0,0,102.0,13.0
10450.0,190,55.0,2015.0,10,6,54,20,31,9,0,0,300,5253,1830,532,5,16,3,2,1,1,3,1,2,0,56,49,48,45,3,2,13,2,12,4,2,0,0,103,45,2,0,9,2,1,1,275.0,87.0
17802.0,172,103.5,2012.0,3,1,59,10,20,3,0,0,147,4752,1476,1088,7,11,1,0,1,0,1,0,3,1,59,50,50,50,1,0,3,2,7,1,3,0,0,51,7,0,0,0,0,1,0,175.0,19.0
3080.0,140,22.0,1910.0,16,10,92,40,140,68,2,0,225,2592,348,252,5,6,7,3,6,2,19,9,7,2,50,49,40,39,20,10,158,67,33,11,0,9,3,487,248,4,2,6,3,2,1,221.0,98.0
8614.0,292,29.5,1862.0,53,17,97,26,357,131,3,1,153,1714,243,496,6,9,8,3,8,4,163,60,6,2,49,51,40,42,102,17,235,90,46,11,0,8,5,1028,344,2,1,6,0,0,0,343.0,97.0
6748.799999999999,96,70.3,1956.0,4,2,110,34,23,10,0,0,224,5073,755,2098,2,5,4,1,1,0,13,7,3,1,37,40,33,40,8,0,31,12,14,7,3,1,0,137,65,0,0,14,3,1,0,70.0,1.0
15147.0,162,93.5,2016.0,20,1,37,13,74,20,0,0,195,4533,580,1122,2,10,0,0,2,1,4,0,4,1,66,58,52,50,10,2,25,6,30,4,3,1,0,111,28,0,0,4,0,1,0,255.0,44.0
12984.6,114,113.9,1938.0,3,0,44,0,12,0,1,0,555,8152,1175,769,3,5,0,0,1,0,0,0,0,0,47,42,45,37,2,0,3,0,1,0,4,0,0,29,0,1,0,12,0,0,0,145.0,62.0
5760.0,96,60.0,1972.0,0,0,19,5,2,2,0,0,215,9960,1583,1644,3,9,2,0,0,0,0,0,0,0,50,0,50,0,2,1,0,0,0,0,3,0,0,31,11,0,0,6,0,0,0,1.0,0.0
13699.4,143,95.8,1939.0,14,2,55,7,33,2,2,0,345,4001,181,839,2,6,1,0,5,1,0,0,2,0,54,59,50,55,3,1,17,4,10,1,4,1,1,116,27,2,0,13,0,0,0,109.0,12.0
5568.0,128,43.5,2008.0,6,0,43,10,10,1,0,0,146,5328,527,2522,9,14,4,1,0,0,0,0,2,0,47,38,48,40,4,0,9,4,15,0,1,1,0,88,15,0,0,14,8,0,0,51.0,7.0
16723.2,208,80.4,1862.0,53,17,97,26,357,131,3,1,153,1714,243,496,8,9,8,3,8,4,163,60,6,2,49,51,40,42,102,17,235,90,46,11,3,8,5,1028,344,2,1,6,0,0,0,343.0,97.0
16898.0,119,142.0,1917.0,25,15,88,28,103,22,0,0,136,3848,134,374,3,6,4,2,4,1,9,3,1,0,53,47,44,40,24,6,51,11,24,4,4,6,1,309,81,1,1,8,2,4,1,362.0,85.0
5643.0,99,57.0,1968.0,3,0,66,18,6,1,0,0,245,8690,1379,3633,5,5,0,0,0,0,0,0,1,0,40,0,29,0,3,3,0,0,4,2,3,0,0,89,28,0,0,14,8,0,0,20.0,0.0
13400.0,200,67.0,2014.0,5,2,27,7,12,7,0,0,255,4688,561,2864,10,16,4,0,0,0,0,0,2,0,54,70,51,60,4,2,10,3,30,11,2,1,0,77,28,0,0,13,0,0,0,38.0,13.0
5488.0,98,56.0,1961.0,0,0,9,2,5,0,0,0,467,5419,2357,1434,5,5,2,2,0,0,0,0,0,0,49,49,43,43,0,0,6,2,3,1,3,0,0,27,13,0,0,4,2,0,0,130.0,48.0
9246.0,138,67.0,1931.0,16,5,74,27,78,15,1,0,139,4746,696,1106,4,5,0,0,3,0,4,3,2,0,64,66,56,60,11,1,16,3,19,8,3,3,0,179,25,0,0,12,5,1,0,161.0,41.0
9800.0,100,98.0,1904.0,12,1,82,21,97,27,1,0,150,4249,498,575,3,5,2,1,1,0,9,1,5,1,61,57,50,48,20,0,37,5,16,2,4,1,1,307,78,1,0,5,0,1,1,265.0,95.0
11500.0,115,100.0,1830.0,10,2,56,10,151,32,0,0,111,2563,582,1433,2,4,8,2,3,1,33,7,3,0,58,65,48,50,23,5,134,35,64,11,3,8,0,243,26,0,0,0,0,6,0,73.0,13.0
6762.0,161,42.0,2004.0,3,1,28,8,11,11,0,0,229,7099,2010,1452,5,12,1,0,1,1,1,1,1,1,41,45,38,41,3,2,6,6,0,0,1,0,0,45,21,0,0,0,0,0,0,12.0,10.0
11712.0,96,122.0,2014.0,5,2,27,7,12,7,0,0,255,4688,561,2864,5,13,4,0,0,0,0,0,2,0,54,70,51,60,4,2,10,3,30,11,3,1,0,77,28,0,0,13,0,0,0,38.0,13.0
4278.0,93,46.0,1982.0,12,2,78,18,26,6,1,0,114,8089,119,2297,3,9,2,1,0,0,0,0,3,1,35,35,32,32,4,0,8,3,3,2,2,1,1,127,32,0,0,12,2,0,0,51.0,42.0
38295.0,185,207.0,1906.0,6,3,58,21,35,14,0,0,184,3515,641,1883,4,6,4,2,1,1,3,2,0,0,51,51,48,48,4,0,40,4,27,13,5,2,0,79,29,0,0,2,0,4,0,30.0,3.0
25834.899999999998,119,217.1,1915.0,14,6,76,22,120,30,0,0,159,2658,90,517,1,5,4,3,7,2,10,4,2,0,51,44,41,32,23,2,50,29,44,4,4,3,2,239,91,1,0,10,5,1,0,88.0,40.0
8348.4,108,77.3,2004.0,8,1,89,25,19,3,1,0,137,8389,1177,3192,4,23,0,0,0,0,0,0,3,0,34,27,32,24,5,2,4,0,4,1,2,0,0,134,31,0,0,16,4,0,0,63.0,13.0
8470.0,121,70.0,1974.0,2,1,38,10,14,0,0,0,79,6939,1874,1452,10,10,1,0,1,0,3,1,2,0,46,53,36,50,3,0,6,0,5,3,2,0,0,28,6,0,0,0,0,0,0,24.0,3.0
3900.0,125,31.2,1970.0,0,0,12,1,2,0,0,0,493,6456,2611,3111,7,9,0,0,1,0,0,0,1,0,35,35,40,40,0,0,1,0,1,0,1,0,0,31,6,0,0,0,0,0,0,9.0,5.0
5220.0,116,45.0,0.0,0,0,0,0,1,0,1,0,1086,7483,4290,1659,2,9,0,0,0,0,0,0,0,0,39,44,32,32,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,49.0,11.0
12480.0,80,156.0,0.0,13,10,54,13,52,36,0,0,117,4914,1741,256,4,5,6,2,1,1,2,1,0,0,54,52,47,45,4,3,31,14,14,7,5,0,0,183,114,1,1,10,2,1,0,280.0,127.0
3774.2,113,33.4,1981.0,6,0,71,19,14,4,0,0,101,9108,560,2795,9,9,1,1,2,1,0,0,2,0,34,22,32,22,2,1,5,1,1,0,1,1,0,102,35,0,0,8,2,0,0,44.0,2.0
7957.0,73,109.0,1847.0,37,17,77,19,270,82,3,0,132,1642,147,462,6,6,5,3,10,6,66,12,12,2,53,46,45,44,77,24,162,59,34,9,4,6,1,733,265,6,1,18,8,0,0,227.0,32.0
15435.0,147,105.0,2017.0,17,6,61,18,48,8,0,0,183,4123,494,788,6,10,3,1,3,0,5,1,0,0,51,54,44,45,12,1,29,2,9,3,3,3,1,167,29,1,0,4,0,1,0,270.0,76.0
26910.0,234,115.0,2018.0,53,10,70,21,446,123,7,1,188,1180,105,563,6,8,11,2,10,3,150,33,5,3,53,67,44,57,142,68,297,79,78,28,3,12,4,976,305,1,0,13,4,5,3,413.0,66.0
22860.0,254,90.0,2004.0,22,5,68,21,143,53,1,1,149,2625,717,302,6,7,5,2,8,5,13,4,5,1,62,61,47,43,13,5,17,5,63,12,3,1,0,256,101,1,1,18,4,0,0,215.0,104.0
12684.0,151,84.0,1909.0,19,6,79,17,115,21,0,0,118,2561,559,988,1,6,3,1,5,0,32,1,2,0,49,37,42,35,13,4,101,13,38,7,3,4,0,309,49,1,0,0,0,4,3,102.0,31.0
23800.0,119,200.0,1907.0,24,6,40,6,126,32,1,0,19,2434,951,753,3,7,8,2,2,0,19,3,4,1,51,45,44,42,22,3,140,35,25,8,7,1,0,335,69,1,0,5,0,3,0,341.0,20.0
10914.0,107,102.0,1962.0,5,2,39,12,14,1,0,0,140,5481,878,3347,2,5,2,2,0,0,0,0,0,0,58,51,55,56,6,1,8,1,12,6,4,1,0,83,32,0,0,13,3,0,0,33.0,9.0
11968.0,176,68.0,1846.0,31,7,51,10,282,104,4,0,53,1151,249,842,1,5,9,2,7,3,65,19,3,2,59,60,50,50,102,17,201,56,159,24,2,5,1,602,216,1,0,14,5,6,2,231.0,84.0
13255.9,203,65.3,2017.0,0,0,0,0,7,2,0,0,1185,6582,2030,1395,12,13,0,0,0,0,0,0,0,0,51,43,42,33,0,0,1,0,7,3,2,0,0,1,1,0,0,0,0,0,0,41.0,8.0
6161.0,101,61.0,0.0,4,0,55,22,10,5,0,0,171,9489,418,3569,9,12,2,1,3,2,0,0,1,0,30,0,26,0,1,0,4,4,1,0,3,1,1,86,29,0,0,4,0,0,0,4.0,0.0
4462.5,105,42.5,1998.0,1,0,12,2,4,0,0,0,369,5936,2616,2355,2,12,0,0,0,0,1,0,1,1,47,45,45,40,0,0,2,0,0,0,1,0,0,26,1,0,0,0,0,0,0,15.0,3.0
5346.0,90,59.4,0.0,0,0,19,5,2,2,0,0,215,9960,1583,1644,1,9,2,0,0,0,0,0,0,0,50,0,50,0,2,1,0,0,0,0,3,0,0,31,11,0,0,6,0,0,0,1.0,0.0
6276.400000000001,142,44.2,2005.0,4,2,42,14,44,28,0,0,165,6296,643,287,7,17,1,1,4,2,2,1,1,0,50,51,44,44,1,1,39,30,5,1,1,2,0,194,119,1,1,10,4,0,0,162.0,112.0
13042.699999999999,167,78.1,2012.0,3,1,59,10,20,3,0,0,147,4752,1476,1088,6,11,1,0,1,0,1,0,3,1,59,50,50,50,1,0,3,2,7,1,2,0,0,51,7,0,0,0,0,1,0,175.0,19.0
19684.0,259,76.0,2015.0,27,11,87,19,175,46,1,0,77,2999,845,675,3,8,5,3,8,5,13,5,9,1,62,55,49,42,18,4,32,9,74,9,2,2,0,339,100,2,0,21,5,0,0,282.0,66.0
26000.0,208,125.0,2017.0,3,0,59,20,6,1,0,0,369,4929,1265,1006,9,13,0,0,2,0,0,0,2,1,61,36,52,36,0,0,3,1,6,0,2,0,0,19,3,0,0,0,0,0,0,92.0,1.0
16940.0,154,110.0,1839.0,31,7,53,11,314,117,4,0,21,1102,266,830,4,5,8,0,7,3,75,20,3,2,59,60,50,50,114,24,229,53,163,27,4,5,2,642,228,1,0,15,4,7,2,229.0,84.0
4972.5,117,42.5,1969.0,6,1,41,10,32,4,0,0,123,6738,331,946,4,5,1,1,3,1,2,0,1,0,51,33,45,30,1,0,40,7,4,3,2,2,1,166,30,1,0,0,0,0,0,136.0,10.0
4437.0,87,51.0,0.0,8,3,81,16,20,5,1,0,47,7920,1401,2825,5,12,0,0,0,0,0,0,2,1,39,30,32,25,3,1,4,0,4,2,2,0,0,111,40,0,0,14,0,0,0,31.0,14.0
36210.0,204,177.5,2017.0,7,2,63,15,31,9,0,0,158,3608,765,1937,8,8,5,2,1,1,3,1,1,0,51,48,45,48,2,0,37,6,29,9,4,2,0,75,21,0,0,4,0,3,0,37.0,1.0
22172.0,241,92.0,0.0,8,2,67,11,60,16,0,0,122,4458,781,710,6,8,1,1,1,1,1,1,3,2,59,62,50,50,10,0,12,2,9,1,3,1,0,170,31,1,0,0,0,1,1,267.0,48.0
9943.0,122,81.5,1913.0,4,1,85,23,82,18,0,0,63,3567,1007,1711,2,4,5,1,1,0,12,6,3,0,54,47,45,43,13,1,79,16,19,8,3,0,0,279,60,0,0,14,5,1,0,82.0,4.0
6099.0,107,57.0,2006.0,5,0,64,18,14,2,0,0,35,8621,658,2148,3,13,2,0,1,0,0,0,2,1,35,0,32,0,1,1,3,2,2,0,2,1,0,92,23,0,0,8,4,0,0,47.0,0.0
24128.0,232,104.0,1934.0,8,0,73,12,42,7,0,0,197,4888,930,1377,4,10,0,0,0,0,5,0,1,0,61,72,55,65,4,0,7,2,12,3,3,1,0,89,4,0,0,10,2,1,0,65.0,23.0
11160.0,186,60.0,1909.0,1,0,32,14,16,1,0,0,162,5675,1964,418,5,5,0,0,1,0,1,0,2,0,52,63,43,60,0,0,0,0,17,1,1,0,0,15,7,1,1,0,0,0,0,46.0,13.0
5467.0,110,49.7,1991.0,2,1,26,9,13,6,0,0,173,7691,1207,982,10,12,0,0,1,1,0,0,1,1,45,38,40,38,1,0,6,4,1,0,2,0,0,104,36,1,0,4,0,0,0,7.0,2.0
16127.999999999998,180,89.6,2015.0,0,0,0,0,7,2,0,0,1185,6582,2030,1395,7,12,0,0,0,0,0,0,0,0,51,43,42,33,0,0,1,0,7,3,2,0,0,1,1,0,0,0,0,0,0,41.0,8.0
4134.0,159,26.0,2009.0,12,0,22,0,26,2,0,0,597,6886,3466,868,2,20,0,0,0,0,1,0,2,0,49,48,45,41,2,0,6,0,3,1,0,0,0,86,8,2,0,4,0,0,0,133.0,10.0
4239.400000000001,94,45.1,1968.0,3,0,41,8,23,8,1,0,319,9635,1027,1115,3,5,0,0,2,0,0,0,0,0,49,49,40,45,0,0,9,0,1,0,2,0,0,116,14,0,0,4,0,0,0,75.0,45.0
5421.9,93,58.3,1968.0,1,0,21,2,5,3,0,0,375,7092,2937,1008,1,5,0,0,0,0,0,0,0,0,42,34,36,36,0,0,1,1,0,0,3,0,0,22,4,0,0,2,0,0,0,128.0,19.0
24630.399999999998,179,137.6,2004.0,3,1,28,8,11,11,0,0,229,7099,2010,1452,8,12,1,0,1,1,1,1,1,1,41,45,38,41,3,2,6,6,0,0,4,0,0,45,21,0,0,0,0,0,0,12.0,10.0
5073.7,113,44.9,1960.0,3,1,52,23,7,0,0,0,352,8840,1389,3777,9,11,0,0,0,0,0,0,0,0,57,0,60,0,3,3,0,0,5,1,1,0,0,70,30,0,0,12,9,0,0,5.0,0.0
9990.0,111,90.0,1938.0,6,1,19,9,8,4,0,0,144,8665,2113,491,3,6,0,0,0,0,1,0,0,0,37,35,33,31,1,0,9,7,5,1,3,0,0,77,43,1,1,4,0,0,0,50.0,36.0
14946.0,159,94.0,2003.0,3,2,48,14,12,10,0,0,110,6949,1863,1289,5,12,1,0,1,1,1,1,1,1,40,45,37,41,3,2,6,5,0,0,4,0,0,58,20,0,0,4,0,0,0,13.0,10.0
8173.0,110,74.3,1960.0,3,1,52,23,7,0,0,0,352,8840,1389,3777,9,11,0,0,0,0,0,0,0,0,57,0,60,0,3,3,0,0,5,1,2,0,0,70,30,0,0,12,9,0,0,5.0,0.0
8636.0,127,68.0,1978.0,15,3,79,10,97,13,2,1,144,2433,339,672,6,7,7,2,7,3,20,3,7,4,51,51,40,40,12,3,111,32,21,1,2,4,2,352,81,3,0,5,0,0,0,212.0,51.0
12829.599999999999,116,110.6,1911.0,16,1,113,12,159,38,2,0,117,2956,90,533,3,6,8,2,2,1,17,3,9,2,50,54,40,48,19,4,149,47,31,7,4,8,3,496,127,4,0,7,0,2,1,228.0,26.0
29884.0,241,124.0,0.0,33,16,48,14,221,89,2,0,105,1940,718,225,4,4,8,6,4,2,56,12,4,1,56,57,50,50,64,16,198,78,42,9,3,5,0,552,227,1,1,4,0,3,1,280.0,145.0
13062.5,209,62.5,1934.0,8,0,73,12,42,7,0,0,197,4888,930,1377,4,10,0,0,0,0,5,0,1,0,61,72,55,65,4,0,7,2,12,3,2,1,0,89,4,0,0,10,2,1,0,65.0,23.0
21505.8,219,98.2,2017.0,24,3,78,18,146,27,1,0,146,3113,978,908,8,8,6,1,8,2,12,2,8,3,62,59,48,46,10,0,25,8,67,8,3,2,0,256,53,2,0,21,7,0,0,327.0,76.0
7156.799999999999,126,56.8,2012.0,0,0,43,15,9,5,1,1,57,6632,1746,1265,20,22,0,0,2,0,0,0,2,2,51,19,37,19,4,2,5,1,5,2,2,0,0,45,17,0,0,10,4,0,0,29.0,1.0
124754.0,469,266.0,2015.0,6,3,58,16,34,11,0,0,146,3552,707,1934,5,5,4,2,1,1,3,2,0,0,52,51,48,48,4,0,40,6,26,12,5,2,0,81,25,0,0,4,0,4,0,35.0,3.0
3584.0,112,32.0,1962.0,6,1,39,16,19,6,0,0,254,5750,1533,3040,2,5,2,2,0,0,2,1,0,0,32,42,29,42,3,1,9,6,7,0,1,0,0,98,37,0,0,0,0,1,0,17.0,2.0
7480.2,137,54.6,2004.0,5,2,60,16,15,10,0,0,94,6904,1835,1235,6,6,1,0,1,1,1,1,1,1,39,45,36,41,3,3,6,5,1,0,1,0,0,63,22,0,0,4,0,0,0,16.0,10.0
9715.0,145,67.0,0.0,10,0,38,4,33,8,1,0,208,8361,795,759,4,16,0,0,0,0,1,0,0,0,45,46,36,35,3,0,15,5,1,0,2,2,0,157,53,1,0,9,4,0,0,163.0,81.0
5229.0,83,63.0,0.0,4,0,55,22,10,5,0,0,171,9489,418,3569,3,12,2,1,3,2,0,0,1,0,30,0,26,0,1,0,4,4,1,0,3,1,1,86,29,0,0,4,0,0,0,4.0,0.0
15904.0,142,112.0,1908.0,19,7,83,30,95,19,1,0,33,4656,724,1005,4,6,0,0,3,0,6,3,2,0,64,67,55,64,14,1,21,3,26,8,3,4,0,203,36,0,0,13,8,1,1,182.0,50.0
6080.0,160,38.0,2014.0,11,0,70,8,85,6,0,0,410,4163,1051,805,9,16,7,0,1,0,5,0,0,0,52,50,45,40,5,0,83,16,11,1,1,0,0,259,32,1,0,4,0,1,0,300.0,31.0
6000.0,125,48.0,2008.0,3,0,46,16,10,1,1,0,115,6389,1669,1092,4,14,0,0,1,0,1,0,1,0,52,62,40,48,6,1,4,4,4,2,1,0,0,48,8,0,0,8,0,0,0,31.0,19.0
5244.0,114,46.0,2006.0,10,0,33,8,30,6,1,0,174,8140,770,814,2,16,0,0,1,0,1,1,0,0,44,46,35,35,2,0,15,3,1,0,1,2,0,154,34,1,0,11,4,0,0,124.0,81.0
15000.0,150,100.0,0.0,49,15,98,40,349,129,4,0,83,1798,410,422,3,4,8,5,7,4,163,53,8,3,50,51,40,41,91,20,236,84,36,8,4,9,2,1006,391,2,2,8,0,0,0,328.0,94.0
31800.0,212,150.0,2012.0,3,1,59,10,20,3,0,0,147,4752,1476,1088,10,11,1,0,1,0,1,0,3,1,59,50,50,50,1,0,3,2,7,1,4,0,0,51,7,0,0,0,0,1,0,175.0,19.0
22914.0,171,134.0,1877.0,60,22,99,35,478,179,5,2,55,1359,353,66,5,5,10,2,13,0,198,77,10,3,51,49,40,40,154,29,301,112,49,14,4,10,5,1227,508,4,2,13,5,0,0,427.0,205.0
6958.0,98,71.0,1880.0,4,0,23,5,38,10,0,0,131,7263,788,960,2,3,1,0,2,0,0,0,1,0,52,55,45,50,1,0,19,4,3,2,2,2,0,174,28,1,0,8,4,0,0,137.0,33.0
7048.5,111,63.5,2001.0,0,0,4,0,0,0,0,0,966,6055,3196,2086,17,18,0,0,0,0,0,0,0,0,50,51,42,38,0,0,1,0,1,0,2,0,0,4,0,0,0,0,0,0,0,83.0,27.0
13905.0,135,103.0,0.0,30,9,87,20,195,29,2,0,125,3255,723,668,2,5,5,2,9,1,16,2,10,3,62,52,50,40,21,0,35,6,73,20,3,3,0,384,50,2,0,21,6,0,0,314.0,43.0
12960.0,80,162.0,0.0,24,9,96,23,154,43,1,0,149,3273,435,501,5,7,5,2,6,3,18,6,4,1,57,58,50,48,28,9,64,21,28,8,5,4,1,444,116,2,0,9,0,0,0,263.0,37.0
17932.2,286,62.7,1917.0,58,13,101,6,477,127,6,0,203,816,329,151,2,4,11,1,9,2,167,42,9,5,50,57,40,50,151,51,310,72,78,14,2,9,3,1201,278,7,2,24,3,3,0,449.0,108.0
39783.0,267,149.0,2006.0,17,3,43,9,79,8,0,0,275,2768,782,1059,7,9,4,0,0,0,9,1,4,1,48,49,41,48,12,0,76,21,22,7,4,2,0,195,11,0,0,4,0,3,0,224.0,13.0
20834.8,196,106.3,1845.0,29,11,76,2,284,91,0,0,483,916,77,722,4,4,3,2,3,1,91,26,11,5,47,46,36,40,92,24,252,99,217,49,3,5,4,453,135,3,0,10,0,2,0,202.0,49.0
6581.7,103,63.9,2017.0,0,0,16,2,6,0,0,0,354,5610,2627,1930,4,16,0,0,0,0,1,0,1,0,51,55,45,55,0,0,2,0,0,0,2,0,0,23,3,0,0,0,0,1,0,26.0,1.0
29850.0,398,75.0,1826.0,62,23,95,21,550,156,7,2,60,770,100,566,3,4,9,3,9,1,191,82,11,1,50,47,40,36,194,65,337,101,92,21,2,13,2,1213,310,4,0,19,6,6,1,474.0,155.0
7680.0,192,40.0,2006.0,4,0,127,12,29,4,0,0,146,4874,345,1544,3,16,4,0,1,0,11,3,3,1,38,46,35,46,6,2,35,14,18,4,1,1,1,157,26,0,0,18,2,0,0,31.0,10.0
9975.0,105,95.0,0.0,37,16,85,15,263,74,3,0,194,1772,335,283,1,5,6,2,9,7,60,13,12,3,53,47,45,45,69,20,145,49,34,3,3,6,1,727,246,5,1,20,6,0,0,228.0,30.0
27485.0,239,115.0,2007.0,19,7,78,22,92,14,1,0,156,4696,662,1044,3,5,0,0,3,1,5,3,2,0,64,59,57,50,13,1,25,2,23,4,3,2,0,188,31,0,0,12,4,1,1,185.0,49.0
8662.0,122,71.0,1832.0,41,13,69,16,299,70,3,1,82,1731,387,176,5,5,6,0,9,6,72,22,14,5,54,52,45,49,86,30,178,64,29,5,2,5,1,844,257,6,1,16,5,0,0,250.0,40.0
10389.599999999999,111,93.6,1957.0,12,5,36,9,38,7,2,0,79,3568,159,212,2,6,3,1,3,1,8,4,8,5,53,60,46,50,4,1,38,12,7,1,4,3,1,165,57,2,1,2,0,1,1,140.0,43.0
3782.0,122,31.0,1968.0,2,1,42,13,6,2,0,0,197,6711,882,3110,9,9,0,0,0,0,0,0,0,0,48,50,45,42,2,0,2,0,0,0,1,1,0,35,7,0,0,4,0,0,0,35.0,18.0
5460.0,105,52.0,1902.0,3,0,79,21,33,8,1,0,47,3123,1357,880,1,5,3,1,2,1,6,2,2,0,55,59,50,60,1,1,9,3,3,1,2,0,0,76,22,1,0,14,5,0,0,152.0,18.0
5986.0,82,73.0,0.0,6,1,53,12,22,5,1,1,134,8733,2129,902,4,5,1,1,0,0,0,0,2,1,39,54,36,57,2,0,7,1,14,1,2,0,0,110,15,1,0,12,0,0,0,50.0,4.0
12541.900000000001,161,77.9,2017.0,24,3,78,18,146,27,1,0,146,3113,978,908,2,9,6,1,8,2,12,2,8,3,62,59,48,46,10,0,25,8,67,8,3,2,0,256,53,2,0,21,7,0,0,327.0,76.0
4674.0,114,41.0,2007.0,4,0,16,8,13,5,1,0,327,7641,1136,1277,12,16,0,0,1,1,1,0,1,0,45,35,35,35,2,0,6,3,1,0,1,0,0,63,13,0,0,11,2,0,0,93.0,4.0
64389.0,381,169.0,2017.0,4,1,57,12,21,3,0,0,120,4970,1356,932,6,7,1,0,2,0,1,0,4,0,60,49,50,48,0,0,4,1,6,0,4,0,0,43,6,1,0,0,0,1,0,128.0,29.0
24472.0,266,92.0,1939.0,31,1,104,19,155,23,2,0,60,4164,213,755,5,5,2,0,3,0,16,0,6,1,63,45,50,35,28,4,52,2,36,2,3,2,1,471,68,2,0,11,1,1,1,234.0,14.0
24975.0,185,135.0,2009.0,13,11,49,22,26,20,1,0,195,4006,694,519,3,11,0,0,5,3,0,0,0,0,57,59,48,52,3,2,15,6,6,4,3,1,0,113,52,1,0,10,6,0,0,112.0,42.0
7296.4,148,49.3,2008.0,0,0,0,0,3,0,0,0,1041,7637,3592,1526,5,25,0,0,0,0,0,0,0,0,41,41,34,33,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,81.0,74.0
44940.0,321,140.0,2005.0,1,1,54,20,15,2,0,0,84,5693,1943,195,8,9,0,0,1,1,1,0,2,2,56,57,56,40,0,0,1,0,14,6,4,0,0,19,5,1,1,0,0,0,0,55.0,7.0
