price,price_per_m,area,year,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
4589.5,67,68.5,1989,3,3,19,6,3,1,0,0,228,1818,626,4727,5,9,0,0,1,1,0,0,2,1,39,29,42,29,2,2,2,1,0,0,3,1,0,40,19,0,0,5,1,0,0,9,2
2946.5,71,41.5,1962,6,1,27,7,16,0,0,0,216,6078,532,219,3,6,2,1,3,0,2,1,1,0,35,34,31,35,1,0,7,0,2,1,1,1,0,71,24,1,1,8,1,1,1,78,17
3248.0,58,56.0,1963,7,1,24,8,17,1,0,0,318,6234,713,324,4,5,2,1,3,0,1,1,1,0,35,34,32,33,2,0,4,0,2,1,3,2,0,71,28,1,1,8,3,1,1,77,18
3149.0,67,47.0,2015,4,0,13,0,4,2,0,0,740,2483,197,4080,3,18,0,0,0,0,1,0,1,1,38,40,41,40,2,0,2,0,1,0,1,1,1,44,20,0,0,5,0,0,0,10,2
2232.0,72,31.0,1967,5,1,14,3,6,0,0,0,298,1081,713,2833,4,5,4,0,1,0,0,0,1,1,34,12,22,12,1,1,3,0,2,0,1,4,0,32,9,0,0,1,0,0,0,8,1
4318.8,59,73.2,1994,3,1,19,8,6,1,0,0,290,3538,683,985,10,10,2,1,1,1,1,0,1,0,32,37,32,39,3,1,1,0,3,0,3,1,0,22,10,1,0,7,1,0,0,23,4
5406.0,53,102.0,2016,2,0,24,2,7,3,0,0,370,8423,654,2503,10,16,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,3,1,0,14,5,0,0,5,2,0,0,25,6
4462.0,97,46.0,0,4,2,40,17,26,13,0,0,359,10899,314,4085,2,7,5,3,0,0,3,3,0,0,32,40,25,29,4,1,5,2,13,5,1,3,2,20,10,0,0,14,4,1,1,16,9
1395.0,45,31.0,1962,2,0,8,2,2,0,0,0,361,5016,66,736,3,3,1,0,1,1,0,0,0,0,22,17,21,17,2,0,0,0,1,0,1,3,2,13,1,1,0,4,2,0,0,8,1
3580.7000000000003,61,58.7,1971,7,2,12,2,3,0,0,0,312,1772,1144,4868,9,9,0,0,2,0,0,0,1,0,36,42,30,42,0,0,0,0,3,1,3,0,0,23,3,0,0,4,0,0,0,5,2
1650.0,55,30.0,2004,1,0,31,8,5,1,0,0,248,11761,719,4965,4,15,3,0,0,0,1,0,0,0,24,20,23,20,1,0,3,1,6,3,1,2,0,10,4,0,0,7,1,1,0,8,1
3078.0,54,57.0,1992,2,1,23,12,4,2,0,0,106,2520,2607,6093,5,12,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,2,0,0,22,7,0,0,5,3,0,0,0,0
3060.0,51,60.0,1970,7,2,18,3,5,2,0,0,423,1313,1039,4523,14,16,0,0,2,0,0,0,0,0,34,36,27,30,0,0,0,0,2,0,2,0,0,30,1,0,0,0,0,0,0,6,5
1536.0,48,32.0,1963,10,2,14,1,1,0,0,0,417,3394,487,640,5,5,0,0,3,0,1,0,0,0,36,23,30,23,1,0,4,0,4,0,1,1,1,43,5,2,0,3,0,0,0,32,1
2640.0,66,40.0,2007,5,1,10,3,1,0,0,0,97,2968,881,715,3,16,2,0,1,1,1,1,0,0,37,44,31,36,0,0,2,1,1,0,1,2,0,30,5,1,0,2,0,0,0,32,14
2784.0,64,43.5,2007,6,0,17,3,2,0,0,0,290,3100,659,676,9,18,5,0,1,1,1,1,0,0,38,44,32,36,0,0,3,1,1,0,1,1,0,29,7,1,0,2,0,0,0,29,14
2728.0,62,44.0,1962,5,1,21,7,13,1,0,0,62,5975,537,67,2,5,1,1,3,0,2,1,0,0,35,38,35,37,1,1,2,0,2,1,2,2,0,73,31,1,1,7,0,1,1,54,13
3555.0,75,47.4,1987,3,1,31,3,10,1,0,0,354,7716,812,1805,4,9,4,3,1,0,2,0,2,0,35,49,29,33,3,1,7,0,2,0,2,1,0,28,8,0,0,9,3,1,0,34,4
2785.2000000000003,66,42.2,1,6,1,15,3,1,0,0,0,59,2908,769,794,5,10,2,0,1,0,1,1,0,0,38,44,33,36,0,0,4,1,1,0,1,2,0,28,6,1,0,4,0,0,0,28,14
1550.0,50,31.0,1962,6,1,18,3,1,0,0,0,184,2984,674,959,1,5,0,0,3,0,1,0,0,0,37,47,30,38,1,0,2,0,2,0,1,2,0,28,5,2,0,6,0,0,0,29,12
1575.0,45,35.0,1973,2,0,21,0,2,0,1,0,609,4394,1030,730,4,9,4,0,0,0,1,1,0,0,33,0,25,0,1,1,0,0,0,0,1,0,0,20,5,2,0,8,0,0,0,17,0
3696.0,77,48.0,1,1,0,12,2,4,1,0,0,342,2770,639,3488,11,17,0,0,1,0,3,0,1,0,34,30,30,30,0,0,2,0,2,1,1,1,0,29,7,0,0,6,0,0,0,34,1
3648.0,57,64.0,1986,2,1,16,5,2,0,0,0,201,2938,2441,6349,6,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,0,0,15,3,0,0,5,2,0,0,0,0
4029.0,79,51.0,2011,0,0,1,0,2,0,0,0,686,4843,2844,7206,8,10,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1
3546.6,69,51.4,2008,3,0,11,0,3,2,0,0,809,2482,293,4219,9,22,0,0,1,0,1,0,1,1,38,41,41,45,2,2,2,1,0,0,1,1,1,40,26,0,0,2,0,0,0,10,7
19795.0,107,185.0,2007,11,3,27,6,29,14,0,0,242,9221,585,2404,4,24,7,0,1,0,2,2,0,0,41,43,40,46,7,3,3,2,16,7,4,1,0,15,5,0,0,10,1,5,3,90,68
2950.0,59,50.0,2005,3,1,10,0,3,2,0,0,604,2319,346,4408,9,9,0,0,1,0,1,0,1,1,38,39,41,42,2,2,2,1,0,0,1,1,1,40,34,0,0,3,0,0,0,10,9
4480.0,56,80.0,2016,2,0,24,2,7,3,0,0,370,8423,654,2503,12,19,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,3,1,0,14,5,0,0,5,2,0,0,25,6
2184.0,70,31.2,1963,6,1,25,12,5,3,0,0,111,4216,559,1304,5,5,2,0,2,0,3,0,1,0,45,36,38,35,1,0,6,2,6,6,1,2,0,34,12,0,0,7,3,0,0,54,11
7740.0,90,86.0,2008,6,4,50,22,15,6,0,0,268,8833,479,2331,5,16,6,0,2,1,2,1,1,0,36,29,32,25,1,1,6,5,10,7,3,1,1,19,12,0,0,8,5,1,0,72,25
2244.0,51,44.0,1969,6,2,17,6,6,0,0,0,174,893,433,3152,1,5,2,0,1,0,0,0,1,0,26,0,20,0,1,1,2,0,2,0,2,2,1,38,15,0,0,0,0,0,0,6,0
3780.0,63,60.0,1975,3,1,10,1,2,1,2,0,75,2229,348,2719,2,9,1,1,1,0,0,0,0,0,35,37,33,34,2,1,1,1,7,1,3,2,2,19,2,0,0,1,0,1,0,24,10
12875.0,103,125.0,2002,8,1,44,14,29,4,0,0,23,9455,824,2689,3,8,5,3,2,1,3,0,0,0,42,43,40,37,6,0,6,1,20,6,3,1,0,23,3,0,0,16,5,5,1,116,29
4455.0,45,99.0,2013,4,0,16,1,3,3,0,0,497,2113,186,4251,17,17,0,0,1,0,0,0,1,1,35,45,38,45,2,0,3,0,2,0,3,1,1,43,21,0,0,5,0,0,0,12,2
1760.0,80,22.0,1976,8,2,23,5,3,0,2,0,252,763,1377,3700,6,9,0,0,1,0,1,1,2,1,24,0,24,0,1,1,0,0,4,0,1,0,0,41,8,0,0,8,3,0,0,2,0
2641.1,49,53.9,1972,4,2,13,8,2,0,0,0,138,2105,666,3781,5,5,1,0,0,0,0,0,0,0,32,0,26,0,0,0,2,1,0,0,3,3,0,10,3,0,0,5,3,0,0,9,0
3300.0,66,50.0,2005,2,2,8,1,2,0,1,0,247,2445,550,2584,10,11,1,1,0,0,0,0,0,0,35,37,33,36,2,1,1,0,6,1,1,2,0,12,5,0,0,0,0,1,0,24,11
4085.0,86,47.5,1917,6,4,53,21,15,6,0,0,269,8868,556,2331,12,12,3,0,2,1,2,0,1,0,37,33,32,32,1,1,8,5,11,7,1,1,0,21,13,0,0,8,5,1,0,81,28
3540.0,59,60.0,1961,6,0,21,3,5,2,0,0,237,5144,729,676,2,5,0,0,2,1,2,1,2,0,40,32,32,30,0,0,4,0,0,0,3,1,0,42,15,2,0,4,0,0,0,67,7
2730.0,60,45.5,2008,6,0,18,3,2,0,0,0,240,3038,652,725,12,18,4,0,1,1,1,1,0,0,38,44,33,36,0,0,4,1,1,0,1,1,0,27,7,1,0,3,0,0,0,28,14
2175.0,75,29.0,2013,4,1,14,2,2,0,0,0,217,3134,836,2172,3,18,1,0,0,0,1,1,0,0,37,36,35,32,1,1,0,0,5,0,1,1,0,10,4,0,0,4,0,1,0,41,23
4270.0,61,70.0,1917,7,2,50,19,38,6,0,0,145,9779,1007,2993,2,2,5,2,2,1,4,0,0,0,43,49,42,42,6,1,5,0,21,6,4,0,0,27,7,0,0,18,9,4,1,91,15
2190.5,65,33.7,1972,5,3,18,7,6,2,0,0,77,869,188,3524,3,9,1,0,1,0,0,0,1,0,38,0,38,0,1,0,2,0,2,0,1,2,1,33,13,0,0,0,0,0,0,2,0
1848.0,42,44.0,0,3,1,12,5,4,3,1,0,329,3939,965,722,4,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,1,1,0,31,2,1,0,4,1,0,0,24,5
6800.0,85,80.0,2012,8,5,44,14,28,12,0,0,68,7664,93,975,18,25,2,0,0,0,2,0,1,1,40,52,29,27,4,0,14,7,7,1,2,3,3,41,19,1,0,14,5,2,0,54,14
7004.0,68,103.0,1917,10,4,34,12,32,15,0,0,73,7807,336,999,3,8,4,0,0,0,1,0,1,0,41,46,31,25,9,0,13,5,8,2,2,5,3,37,18,1,0,13,6,2,0,50,17
3055.0,47,65.0,1987,2,1,9,0,0,0,0,0,627,2847,278,3972,7,9,0,0,0,0,0,0,0,0,35,24,34,24,0,0,1,0,0,0,3,1,1,5,1,0,0,3,0,0,0,6,1
3150.0,63,50.0,1980,7,2,19,6,4,0,0,0,257,445,1301,3359,4,12,1,0,1,0,1,0,4,0,24,19,24,19,2,1,1,0,3,2,2,0,0,39,16,0,0,7,4,0,0,2,1
1583.6,74,21.4,1987,7,1,26,5,4,1,2,1,249,1241,1115,3788,7,9,0,0,1,0,1,1,1,1,29,0,37,0,1,0,3,0,4,1,1,0,0,31,11,0,0,9,2,0,0,3,0
2499.0,51,49.0,1980,4,3,17,5,0,0,0,0,126,2321,355,1786,5,5,5,0,1,1,1,0,0,0,40,28,28,28,0,0,6,3,0,0,2,4,1,20,7,0,0,5,3,0,0,3,1
2448.0,68,36.0,2017,1,0,2,0,2,1,0,0,937,2754,497,4060,11,16,0,0,0,0,1,0,1,0,38,42,41,45,2,0,1,0,0,0,1,1,1,38,16,0,0,0,0,0,0,10,6
2867.0,61,47.0,2004,6,1,14,3,2,0,0,0,182,3037,738,686,7,10,2,0,1,1,1,1,0,0,37,44,31,36,0,0,3,1,1,0,1,1,0,29,7,1,0,3,0,0,0,30,14
5660.099999999999,57,99.3,1995,4,1,18,7,3,0,1,0,393,2469,1242,3331,7,10,1,0,1,0,3,1,0,0,32,38,26,28,2,0,2,1,7,2,3,0,0,18,2,0,0,6,3,1,0,51,12
6600.0,88,75.0,1994,3,1,17,1,5,1,0,0,482,3681,621,780,10,10,2,0,1,1,0,0,0,0,34,36,33,40,3,1,2,0,4,0,3,1,0,28,10,1,0,5,0,0,0,24,3
1136.0,71,16.0,1993,3,3,17,5,1,0,0,0,152,2168,301,1886,1,10,4,3,1,1,1,0,0,0,29,28,22,28,0,0,7,3,0,0,1,4,1,19,7,0,0,4,3,0,0,8,1
4899.0,69,71.0,1994,5,1,27,14,6,2,0,0,209,1953,2085,5498,10,16,0,0,1,1,0,0,2,2,34,0,30,0,0,0,0,0,5,1,2,0,0,30,13,0,0,5,2,0,0,7,0
3250.0,50,65.0,1971,4,2,19,2,2,0,0,0,419,1619,726,4311,2,5,1,0,0,0,0,0,0,0,36,0,30,0,0,0,0,0,0,0,3,3,0,15,5,0,0,3,0,0,0,5,0
2484.0,54,46.0,1968,5,4,20,8,6,2,0,0,183,1040,134,3631,4,5,1,0,1,0,0,0,0,0,38,0,38,0,1,0,3,0,0,0,2,2,2,30,13,0,0,1,0,0,0,2,0
3250.0,50,65.0,1988,3,0,12,4,2,0,0,0,375,2218,237,2591,10,10,2,0,1,1,1,0,0,0,31,21,28,20,0,0,8,2,1,0,3,3,3,23,11,0,0,7,4,0,0,12,4
2486.7,81,30.7,1,4,0,14,4,2,1,2,1,257,1625,418,2838,5,5,1,0,1,1,0,0,1,1,20,0,17,0,1,0,1,1,5,2,1,2,2,20,4,0,0,5,0,0,0,6,0
3472.0,56,62.0,2012,4,1,18,2,4,0,1,0,125,2249,970,3226,8,16,1,1,1,0,2,0,0,0,35,50,28,50,2,0,3,1,7,4,2,2,0,23,1,0,0,6,0,1,0,30,2
3200.0,50,64.0,2006,0,0,1,0,0,0,0,0,637,6629,1515,2113,13,16,1,0,0,0,0,0,0,0,38,37,25,37,1,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,7,2
3800.0,76,50.0,2009,1,0,6,0,3,1,0,0,897,2602,367,4138,14,17,0,0,0,0,1,0,1,0,38,42,41,45,2,0,2,0,0,0,1,1,1,40,17,0,0,0,0,0,0,10,6
2080.0,65,32.0,1972,3,1,15,3,1,0,0,0,290,4008,1531,2453,3,9,1,0,0,0,0,0,0,0,48,34,50,34,0,0,1,1,2,0,1,0,0,7,3,0,0,7,1,0,0,9,1
3294.0,61,54.0,1992,2,0,23,9,4,3,0,0,249,2447,2702,6067,7,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,24,7,0,0,5,2,0,0,0,0
2376.0,66,36.0,2014,1,0,8,0,2,1,0,0,677,2234,1829,5864,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,2,0,0,2,0,0,0,0,0
2806.0,61,46.0,1971,3,0,15,2,1,0,0,0,225,2111,589,4770,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,12,1,0,0,4,2,0,0,0,0
3344.2000000000003,46,72.7,2016,4,0,15,4,2,0,0,0,181,2493,493,2527,7,16,2,0,1,0,1,0,0,0,33,0,29,0,0,0,7,2,1,0,2,3,1,26,11,0,0,8,4,0,0,12,0
2724.0,60,45.4,1979,9,1,18,4,7,2,0,0,386,356,856,3866,2,9,0,0,1,1,0,0,2,0,29,0,28,0,0,0,0,0,4,1,2,1,0,57,9,0,0,3,0,0,0,6,0
2646.0,63,42.0,2008,6,0,18,3,2,0,0,0,240,3038,652,725,12,18,4,0,1,1,1,1,0,0,38,44,33,36,0,0,4,1,1,0,1,1,0,27,7,1,0,3,0,0,0,28,14
5544.0,66,84.0,2007,5,1,11,2,2,0,0,0,113,2996,830,696,3,10,2,0,1,1,1,1,0,0,37,44,31,36,0,0,3,1,1,0,3,1,0,29,5,1,0,2,0,0,0,33,14
3768.0,60,62.8,1,1,0,6,0,2,1,0,0,617,5118,1660,1362,16,16,1,0,0,0,1,1,1,0,35,37,32,37,0,0,2,0,1,0,2,0,0,7,2,0,0,2,0,0,0,15,2
1846.7,59,31.3,1963,5,4,10,5,2,0,0,0,351,3336,874,353,2,5,0,0,2,1,1,1,0,0,37,39,30,30,0,0,3,1,2,1,1,1,0,33,17,1,1,0,0,0,0,30,19
3249.5,67,48.5,2009,6,1,26,7,17,2,0,0,280,6689,1095,785,7,14,2,0,2,1,2,1,1,0,35,36,32,30,5,0,8,1,3,0,1,0,0,61,14,1,0,11,7,1,0,85,24
2355.0,75,31.4,2014,4,1,13,2,2,0,1,0,188,2563,1018,2938,8,24,1,1,1,0,3,0,0,0,34,48,30,48,2,0,1,0,7,2,1,0,0,17,3,0,0,4,0,1,1,61,2
2046.0,33,62.0,1953,4,1,19,5,0,0,0,0,311,3076,994,2272,1,2,0,0,0,0,1,1,0,0,35,32,32,32,0,0,5,0,1,1,3,1,0,28,6,0,0,7,3,0,0,3,1
6630.0,78,85.0,1889,6,4,59,6,17,0,0,0,113,8996,814,2353,11,16,3,0,3,0,3,0,1,0,41,39,40,33,1,0,9,0,12,6,3,2,0,20,11,0,0,12,3,1,0,122,14
3690.0,75,49.2,1952,5,2,15,0,4,1,0,0,506,4979,1019,508,13,22,0,0,3,1,2,1,1,0,41,34,32,30,0,0,6,2,1,0,1,0,0,49,11,1,0,1,0,0,0,63,24
520.5,15,34.7,1917,10,1,55,7,28,2,0,0,347,8866,457,2133,2,2,6,1,1,0,2,0,0,0,40,40,40,35,2,0,11,1,13,4,1,1,1,24,11,0,0,13,4,3,0,129,26
1643.0,53,31.0,1986,4,1,15,4,1,1,1,0,156,1189,1158,2621,5,5,2,1,1,0,0,0,2,1,40,24,36,24,2,0,1,1,4,0,1,0,0,23,7,0,0,7,2,0,0,4,2
1098.0,61,18.0,1971,4,0,19,6,2,0,1,0,422,2617,1327,3222,3,5,1,0,1,0,3,1,0,0,32,45,26,32,1,0,2,1,6,1,1,0,0,19,2,0,0,6,2,1,0,51,15
12084.0,106,114.0,2010,5,1,19,2,5,3,0,0,421,933,1747,4581,2,10,0,0,2,0,1,0,3,1,28,29,29,29,0,0,1,0,2,1,3,0,0,40,10,0,0,5,1,0,0,5,4
16353.0,69,237.0,2004,1,0,31,8,5,1,0,0,248,11761,719,4965,16,17,3,0,0,0,1,0,0,0,24,20,23,20,1,0,3,1,6,3,5,2,0,10,4,0,0,7,1,1,0,8,1
2365.0,55,43.0,1976,3,0,6,0,2,0,1,0,640,1966,450,2462,1,9,0,0,1,0,0,0,2,0,37,0,34,0,1,0,1,0,3,1,2,2,2,9,0,0,0,1,0,0,0,10,0
10440.0,72,145.0,2001,1,0,38,9,15,0,0,0,372,9988,940,3371,3,9,2,0,2,1,2,1,0,0,39,29,32,30,3,2,4,1,8,1,3,1,0,14,2,0,0,12,0,0,0,44,3
2888.7999999999997,46,62.8,1958,10,3,16,5,1,0,0,0,271,3946,175,272,2,5,0,0,3,2,0,0,0,0,33,41,31,41,1,0,4,1,5,0,2,1,1,35,12,2,1,4,2,0,0,18,2
4872.0,56,87.0,1994,5,2,29,14,6,2,0,0,251,2004,2107,5533,3,18,0,0,1,1,0,0,2,2,34,0,30,0,0,0,0,0,5,0,4,0,0,29,12,0,0,7,2,0,0,7,0
4845.0,95,51.0,1,8,4,38,12,29,15,0,0,109,7474,32,697,4,10,3,0,0,0,2,0,1,0,41,49,28,27,9,1,15,6,13,1,2,5,3,44,22,1,0,11,6,2,0,53,18
2480.0,62,40.0,2003,3,1,11,3,2,1,0,0,342,2177,702,4795,4,16,0,0,1,0,0,0,2,1,39,33,42,40,2,2,1,1,0,0,1,1,0,36,18,0,0,3,0,0,0,9,3
2100.0,70,30.0,1978,9,2,37,9,30,2,0,0,130,7516,808,1333,4,9,4,0,2,0,1,0,2,0,37,25,28,25,4,1,15,0,5,1,1,3,0,51,9,0,0,12,3,1,1,59,2
5655.0,87,65.0,0,4,2,40,17,26,13,0,0,359,10899,314,4085,5,7,5,3,0,0,3,3,0,0,32,40,25,29,4,1,5,2,13,5,2,3,2,20,10,0,0,14,4,1,1,16,9
3285.0,73,45.0,1960,3,1,16,0,3,2,0,0,527,2111,284,4408,16,16,0,0,1,0,0,0,1,1,38,45,41,45,2,2,2,1,0,0,1,1,1,40,34,0,0,5,0,0,0,10,2
2294.0,74,31.0,1991,9,1,19,0,4,1,0,0,594,3784,748,675,2,9,2,0,2,0,0,0,0,0,35,40,35,40,3,0,2,1,4,3,1,2,0,31,8,2,0,4,0,0,0,23,3
2065.5,45,45.9,1967,9,2,21,4,3,0,0,0,280,296,1024,3381,1,5,1,0,1,0,1,0,3,0,24,0,24,0,2,0,1,0,3,2,2,0,0,45,14,0,0,7,2,0,0,2,0
3234.0,66,49.0,1970,6,5,21,7,2,0,1,0,160,687,1321,3440,2,9,1,0,1,0,1,0,3,0,24,19,24,19,1,1,1,0,4,0,2,0,0,34,11,0,0,8,5,0,0,2,1
2272.0,71,32.0,1983,5,1,27,12,6,2,0,0,141,1978,2139,5540,9,12,0,0,1,1,0,0,2,2,34,0,30,0,0,0,0,0,5,2,1,0,0,31,13,0,0,5,2,0,0,7,0
7125.0,75,95.0,2013,3,2,7,1,1,0,0,0,371,2715,817,2437,9,14,1,1,0,0,1,0,0,0,37,35,34,32,2,1,1,0,3,1,3,3,0,9,6,0,0,0,0,1,0,35,23
2376.0,54,44.0,1961,2,1,8,3,4,1,0,0,362,4533,505,363,1,5,0,0,2,0,1,0,0,0,42,19,30,19,2,0,0,0,0,0,2,3,0,27,7,1,1,0,0,0,0,45,2
3616.7,59,61.3,2014,5,0,15,4,5,1,0,0,422,4914,892,606,1,22,0,0,3,1,2,2,1,0,41,35,32,30,0,0,6,3,0,0,2,1,0,45,16,1,0,1,0,0,0,67,24
1760.0,80,22.0,1980,5,2,19,5,2,0,1,1,309,3568,864,1500,3,5,4,1,0,0,1,0,0,0,35,23,32,23,0,0,3,1,0,0,1,1,0,31,8,0,0,6,2,0,0,7,1
2872.7999999999997,76,37.8,1976,4,2,17,0,11,5,0,0,552,4750,419,1230,2,6,5,2,4,1,3,2,4,2,43,56,32,56,3,1,7,1,6,0,1,3,1,48,17,0,0,5,0,0,0,28,1
1188.0,36,33.0,1959,4,0,10,2,1,0,0,0,340,1819,850,1871,1,2,5,2,1,0,0,0,0,0,46,56,42,56,1,0,4,0,0,0,1,2,0,9,2,0,0,7,2,0,0,3,2
1575.6000000000001,52,30.3,1964,3,0,18,5,3,2,1,1,322,4073,1133,899,4,5,3,0,0,0,1,1,0,0,35,0,31,0,1,1,2,0,0,0,1,0,0,21,18,1,0,6,3,0,0,22,0
2289.6,54,42.4,1967,4,2,18,3,3,2,0,0,175,562,1557,4122,5,5,0,0,1,0,1,0,2,1,28,0,29,0,1,0,0,0,1,1,2,0,0,35,8,0,0,8,1,0,0,5,0
3128.0,46,68.0,1974,8,4,20,8,5,2,0,0,116,1022,228,3721,1,9,1,0,1,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,3,2,1,30,13,0,0,1,0,0,0,2,0
2244.0,68,33.0,1981,2,0,20,2,2,1,0,0,118,2542,1724,5755,1,9,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,17,3,0,0,6,2,0,0,0,0
2359.7999999999997,46,51.3,1985,3,0,8,4,3,0,0,0,447,7550,1402,1671,7,25,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,1,0,0,15,4,0,0,6,2,0,0,19,1
1341.8999999999999,71,18.9,1972,2,1,10,4,0,0,0,0,207,2243,202,1518,3,5,2,0,0,0,0,0,0,0,46,0,42,0,0,0,0,0,0,0,1,1,1,12,0,0,0,7,4,0,0,16,0
5841.000000000001,90,64.9,2016,1,0,10,0,3,1,0,0,535,2023,1905,5677,12,16,0,0,0,0,0,0,1,0,29,0,29,0,0,0,1,1,2,0,2,0,0,13,5,0,0,4,0,0,0,2,0
3960.0,66,60.0,1,1,0,12,2,4,1,0,0,342,2770,639,3488,8,16,0,0,1,0,3,0,1,0,34,30,30,30,0,0,2,0,2,1,1,1,0,29,7,0,0,6,0,0,0,34,1
3174.0,69,46.0,1,7,3,21,8,3,0,2,1,122,945,1085,3438,6,9,1,0,1,1,1,0,2,0,24,0,24,0,1,1,2,0,6,0,2,0,0,36,13,0,0,8,4,0,0,2,0
3720.0,62,60.0,1,2,1,15,6,7,0,0,0,247,3686,787,2158,4,10,0,0,3,2,1,0,1,1,34,29,28,25,2,1,1,0,4,1,1,1,0,12,1,0,0,8,2,1,0,41,7
4556.0,68,67.0,1979,6,3,27,6,17,7,0,0,120,6825,1184,966,5,12,1,0,2,2,2,0,1,0,35,35,32,30,4,1,9,2,7,0,3,0,0,61,17,1,0,11,2,1,0,89,34
3085.7,59,52.3,1991,3,2,16,3,3,1,0,0,104,1835,715,4832,5,9,0,0,1,1,0,0,2,1,39,33,42,40,2,2,1,1,0,0,2,1,0,38,16,0,0,4,0,0,0,9,3
2565.0,57,45.0,0,3,1,12,5,4,3,1,0,329,3939,965,722,2,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,1,1,0,31,2,1,0,4,1,0,0,24,5
2585.0,47,55.0,1961,4,0,19,7,7,5,0,0,39,5851,435,474,5,5,1,1,2,0,1,0,1,0,36,23,35,23,1,1,1,0,2,0,3,2,1,79,25,2,1,7,0,1,1,39,1
2790.0,45,62.0,1969,4,0,21,0,10,4,0,0,521,5007,741,906,5,5,5,3,4,0,3,3,4,3,41,47,32,33,3,0,4,1,3,2,3,3,0,48,8,1,0,5,0,0,0,33,20
3657.0,69,53.0,1985,3,1,7,1,2,0,0,0,372,2542,566,2422,5,9,2,1,0,0,1,0,0,0,35,37,32,36,2,1,1,0,4,1,2,3,0,9,5,0,0,0,0,1,0,23,15
1767.0,57,31.0,1962,7,1,15,5,3,2,0,0,164,3265,1014,1009,2,5,1,0,2,1,0,0,1,0,33,24,32,21,2,1,2,1,3,0,1,0,0,34,7,0,0,6,1,0,0,17,4
2700.0,45,60.0,1972,2,2,12,2,1,0,0,0,349,2430,586,3840,9,9,1,0,0,0,0,0,0,0,35,0,34,0,0,0,1,1,0,0,3,2,0,8,2,0,0,5,2,0,0,6,0
3685.0,55,67.0,1982,4,0,14,2,3,2,0,0,381,1927,99,2630,9,9,3,2,1,1,0,0,0,0,26,26,20,20,0,0,8,4,0,0,3,4,3,27,8,0,0,8,0,0,0,6,6
3339.6,66,50.6,1985,3,1,37,5,14,2,0,0,402,7660,847,1687,1,9,4,3,1,0,2,0,2,0,34,25,27,25,4,1,8,0,3,0,2,1,0,35,9,0,0,12,2,1,0,40,2
1798.0,58,31.0,1985,3,0,14,2,3,1,0,0,209,2184,340,2784,9,10,3,0,1,0,0,0,0,0,31,21,28,20,0,0,7,2,1,0,1,4,2,23,7,0,0,9,2,0,0,12,4
2340.8,44,53.2,1963,3,2,21,3,8,0,1,0,401,5886,727,620,5,5,0,0,2,1,1,0,2,2,32,32,30,30,0,0,1,0,1,1,3,1,0,55,10,1,0,9,3,0,0,44,13
2928.1,89,32.9,1974,5,0,25,9,22,7,0,0,75,6353,380,462,5,9,4,1,4,2,1,0,1,0,35,52,30,40,4,1,10,3,11,2,1,1,1,34,10,2,1,5,3,0,0,98,4
3220.0,92,35.0,2013,3,1,3,0,3,2,0,0,751,2504,445,4363,15,16,0,0,1,0,1,0,1,1,38,41,41,43,2,2,1,1,0,0,1,1,1,38,25,0,0,0,0,0,0,10,8
4725.0,75,63.0,1988,1,0,29,4,7,1,0,0,180,11758,717,4955,7,9,3,0,0,0,1,0,0,0,24,20,23,20,1,0,3,1,7,3,2,2,0,9,4,0,0,5,1,1,0,8,1
3480.0,58,60.0,1975,5,3,18,7,5,2,0,0,200,989,202,3318,7,9,1,0,1,0,0,0,1,0,26,0,20,0,1,0,2,0,2,0,3,2,2,31,15,0,0,0,0,0,0,6,0
